labelId,labelName,status,websiteUrl,producer,hasSpecialization,hasCountry
284,funeral moonlight productions,closed,http://myspace.com/evilhatred,"[107778, 79114, 96120, 83762, 73546, 22272]",['black metal'],65
285,hammer of hate records,active,https://kvlt.fi/label/hammer_of_hate,"[3540317220, 14540, 2368, 23304, 3540317222, 3540535267, 3540350838, 3540317221, 30931, 3540484892]",['black metal'],35
287,hurling metal records,active,nan,"[23782, 7610, 3540302604, 100479, 3540342672, 3540373382]","['thrash metal', 'death metal', 'heavy metal']",21
288,kill again records,active,http://www.killagainrec.com/,"[109227, 58192, 128944, 3540382478, 3540479140, 3540500931, 9528, 25143, 3540430840, 7989, 3540351914, 3540369260, 3540428480, 23340, 102331, 9859, 3540370692, 3540444371, 3540463911, 19821, 3540435006, 26494, 10070, 35779, 3540267662, 5123]","['heavy metal', 'doom metal', 'speed metal', 'power metal', 'thrash metal', 'death metal']",23
289,metal records,active,nan,[3540321608],['heavy metal'],106
290,meteorcity records,closed,http://www.meteorcity.com/,"[3540286129, 109132, 3540272018, 86438, 86515, 3540280299]","['heavy metal with stoner rock influences', 'doom metal', 'sludge metal', 'drone metal']",1
292,pony canyon,active,http://www.ponycanyon.co.jp/,"[3540293706, 117340, 80049, 13709, 3540437909]",['rock with doom metal'],26
294,redblack productions,active,nan,[1298],"['death metal', 'doom metal', 'gothic metal']",51
296,active records,closed,nan,[8104],['heavy metal'],3
298,bombworks records,active,https://boonesoverstock.com/collections/bombworks-records,"[59161, 26962, 46635, 101531, 71840, 109562, 3540462416, 122678, 56041, 1758, 4573, 7024, 3540276262]",[],1
299,dark horizon records,active,http://www.darkhorizonrecords.com,"[3540395882, 1477, 3540401219, 3540322011, 3540395890, 9089, 40024, 23806]","['black metal', 'death metal']",1
302,full moon productions,closed,http://www.fmp666.com/,[20556],"['black metal', 'death metal']",1
303,icarus music,active,http://www.icarusmusicstore.com/,"[8481, 3540427249, 3540441982, 3540462939, 3540356469, 14767, 27790, 3540548548, 24534, 17165, 2829, 3540260870, 3540291099, 3540444498, 105804, 21932, 8679, 28560, 8682, 23940, 3540403938, 2507, 3540398918, 3540416278, 550, 111847]",['metal'],21
304,inch productions,active,http://www.inchproductions.com,"[7860, 7861, 7854, 7853, 7859, 7856, 7858, 30045, 3540407050, 100548, 7857]",[],12
305,necromancer records,closed,nan,"[55357, 23264]",['black metal'],5
306,no escape records,closed,nan,"[3540278463, 116260, 49631, 13624, 14074]","['brutal death metal', 'goregrind with doom metal elements']",7
307,old temple,active,http://www.oldtemple.com,"[3540327513, 3540457923, 3540411463, 3540382628, 21541, 70930, 3540321510, 39045, 52663, 3540441337, 62594, 94450, 3540477023, 3540408040, 8165, 19130, 3540527376, 3540426203, 48568, 6181, 3540420802, 3540331815]","['death metal', 'black metal', 'industrial metal']",13
308,one records,active,http://www.onerecords.rs,"[3540261362, 3540308972, 99568, 3540278618, 12363, 3540480539, 23665, 3540317306, 95202, 102935, 25342, 3540530694, 108656, 3540456219]",['doom metal with various influences'],52
309,raw power,closed,nan,[47045],['heavy metal'],3
310,acclaim records,active,http://acclaimrecords.com/,"[74559, 3540310314, 30558, 86119, 3540388716, 3540471780, 58610, 3540450344]","['black metal', 'doom metal']",50
311,amputated vein records,active,http://www.amputatedvein.com/,"[3540434066, 3540351233, 14501, 3540337094, 3540445925, 50893, 60559, 3540370786, 3540376273, 3540443928, 93826, 19475, 3540350665, 59610, 3540349024, 90196, 3540348628, 90079, 3540359096, 2070, 70453, 3540256833, 24460, 120296, 3540378712, 3540380405, 3540373082, 3540378007, 3540464981, 3540501674, 3540378020, 3540409081, 3540464643, 45574, 103543, 3540429898, 3540369325, 11877, 3540383947, 3540415193, 3540300638, 3540370843, 95029, 35782, 3540376704, 3540363707, 3540351232, 3540319486, 3540483791, 3540533522, 3540359929, 3540324820, 3540373048, 3540319522]",['brutal death metal'],26
313,bestial records,closed,http://www.bestial.ro/,[10352],"['death metal', 'doom metal', 'gothic metal', 'power metal', 'heavy metal', 'black metal']",54
314,bubonic productions,on hold,nan,"[54802, 3540331468, 3540318950, 3540286064, 40756]","['black metal', 'doom metal']",18
315,cleopatra records,active,http://www.cleorecs.com,"[3540511562, 3540366528, 3540325862, 32434, 3540366605, 3540283992, 59780, 3540467027, 3540456437]","['heavy metal', 'heavy metal with hard rock', 'heavy metal with gothic rock influences', 'black metal with punk']",1
316,d.u.k.e.,closed,http://dieunaussprechlichenkulteneditions.hautetfort.com/,"[21229, 3540321990, 3540288723, 24325, 13671]",['black metal'],29
317,dragonheart records,active,http://www.dragonheartrecords.com/,"[755, 734, 37670, 5662, 2946, 446, 9803]","['heavy metal', 'power metal']",12
318,drowned productions,closed,http://www.daverotten.com/drowned/,"[52559, 38125]",['death metal'],4
319,elegy records,closed,http://www.elegyrecords.org/,"[3540320822, 11311, 3540415688]",['black metal'],1
322,minotauro records,active,http://www.minotaurorecords.com/,"[3540359871, 3540369953, 76699, 3540422259, 3540452998, 61441, 127497, 1414, 3540288202, 97057, 3540345354, 75440, 14532, 3540383796, 3540393125, 3540359108, 3540426248, 3540525909]","['doom metal', 'heavy metal', 'heavy metal with hard rock']",12
323,painiac records,closed,nan,[41483],"['doom metal', 'black metal']",24
324,sfc records,closed,nan,"[118667, 3540536644]","['death metal', 'death metal with grindcore', 'goregrind with doom metal elements']",14
326,azermedoth records,active,nan,"[3540268380, 3540519143, 3540291011, 6381, 3540393899, 3540399355, 78026, 3540276907, 6431, 3540440894, 83141, 10401, 3540339908, 58722, 95112, 80373, 31469, 41318, 50765, 3540390207, 3540313556, 3540438041, 3540529329, 3540284344, 3540446716, 3540468443, 127115, 127079, 3540392910, 3540375897, 3540370898, 3540339256, 3540450106, 3540442505, 3540476269]",['black metal'],20
327,dark forest productions,changed name,nan,"[5708, 84434, 128277, 12686, 86339, 74317]","['black metal', 'death metal', 'thrash metal']",1
328,deepsend records,on hold,nan,"[3540263758, 123649, 6297]","['death metal', 'black metal']",1
329,game two records,active,nan,"[3953, 46213, 3887]","['stoner metal', 'sludge metal', 'doom metal']",1
330,grievantee productions,closed,nan,"[46728, 3540255508, 122968, 3540298394]",['black metal'],35
331,koch records,changed name,nan,[116093],[],1
332,miriquidi productions,unknown,nan,"[12468, 129244, 10254]","['black metal', 'pagan metal']",5
334,nocturnal art productions,active,nan,[7106],['extreme metal'],10
335,rage of achilles,closed,nan,[5521],[],3
337,rfl records,active,https://www.rflrecords.com,"[3540322387, 116542, 3540458380, 3540364215, 3540354930, 3540347974, 3540459049, 3540447744, 3540428390, 3540493607, 3540532207, 80875]","['heavy metal', 'heavy metal with hard rock']",1
338,sensory records,active,http://www.lasersedgegroup.com/labels/sensory-records,"[3540325745, 43671, 3540286588, 3540318234, 4257, 5328, 3540397034, 6638, 3540508222, 3540371811, 1243, 16569, 26360, 77987, 3540408404, 515]","['progressive metal', 'rock with doom metal']",1
339,solid state records,active,http://www.solidstaterecords.com/,"[3540447382, 34307, 3540466852, 3540456229]","['metalcore', 'death metal with hardcore']",1
340,bones brigade records,active,http://www.facebook.com/bonesbrigaderecords,"[4617, 1076, 5165, 22327, 3540447115]","['death metal with grindcore', 'goregrind with doom metal elements', 'death metal', 'brutal death metal', 'stoner metal', 'doom metal', 'powerviolence']",29
341,fog of the apocalypse records,unknown,http://www.fogoftheapocalypse.de/,"[8602, 33106, 91722, 3540259178, 3540273279, 95433]",['black metal'],5
342,ipecac recordings,active,http://www.ipecac.com/,"[3540424234, 3540441147, 1383, 1702, 1381]","['heavy metal with hardcore punk', 'sludge metal', 'avant-garde metal']",1
343,karmageddon media,closed,nan,"[9491, 26913]","['heavy metal', 'thrash metal', 'power metal', 'death metal', 'folk metal', 'black metal']",41
344,kuravilú productions,active,http://myspace.com/kuraviluprods,"[107729, 48798, 9902]","['black metal', 'death metal', 'thrash metal', 'speed metal', 'doom metal']",22
345,mandrake root,closed,nan,[28337],"['heavy metal', 'power metal']",26
346,nebiula production,active,nan,"[81825, 42366, 40645, 14405]","['death metal', 'black metal', 'thrash metal']",38
350,zain records,closed,nan,[3540315327],[],26
351,aphelion productions,active,http://www.aphelionproductions.net/,"[11561, 5478, 124312]","['black metal', 'death metal']",3
352,avalon,active,http://www.marquee.co.jp/avalon/,"[3540268393, 8792, 7001, 3540338912, 3540519214, 112082, 34978, 3540378381]","['gothic metal', 'power metal', 'progessive', 'symphonic metal', 'heavy metal with hard rock']",26
353,blood harvest,active,http://www.bloodharvest.se,"[3540376381, 3540460635, 3540451094, 3540405032, 3540288883, 3540350472, 3540449168, 3540467312, 3540442663, 3540378961, 101623, 3540422702, 3540426512, 3540446900, 3540351970, 21617, 3540459681, 3540383841, 8265, 3540383825, 3540354716, 3540348747, 3540444517, 3540419529, 3540324576, 3540492422, 20419, 3540353203, 3540500597, 3540496074, 3540464606, 3540419397, 3540322657, 3540301790, 3540377104, 3540487125, 3540366743, 35895, 3540272512, 3540403257, 3540348112, 3540432357]","['black metal', 'death metal', 'thrash metal']",15
354,cacophonous records,unknown,nan,[3540263961],"['symphonic metal', 'gothic metal', 'black metal']",3
356,darker than black records,active,https://www.black-metal-vendor.com/,"[3540471005, 3540506124, 43557, 3540503737, 14714, 5825, 3540409703, 9509, 3540322391, 129133, 3540484310, 35928, 27633, 3540516783, 31510, 3540400565, 3540483766, 3540492976, 19934, 3540429245, 5724, 3540410131, 22722, 102769, 3540326924, 3540523204, 3540343186, 3540384067, 19373, 3540318546, 3540293800, 3540475219, 3540348475, 3540441533, 3540386908, 3540526946, 3540365472, 14360, 3540269450, 42590, 3540328659, 16798, 3540490357, 3540416937, 28942, 64518, 9538, 3540502921, 3540462408, 18740, 3540421965, 3540397716, 16857, 34672, 41011, 3540408315, 10298, 79245, 3540260779, 3540329994, 88108, 3540449771, 3540451394, 3540454161, 14960, 3540456092, 34901, 3540264184, 1086, 3540539667, 3540377975, 3540330210, 3540525026, 12157, 61880, 29092, 73883, 3540470323, 3540317537, 3540448746, 3540273121, 19529, 19387, 3540427792, 3540361463, 3540291567]","['black metal', 'pagan metal']",5
357,demise records,active,nan,"[11294, 12802, 14830, 106063, 3540271095]","['black metal', 'death metal', 'doom metal', 'thrash metal', 'gothic metal']",23
358,dynamic arts records,unknown,http://www.dynamicartsrecords.com,"[7657, 129497, 17980, 10017]",[],35
359,from beyond productions,closed,https://web.archive.org/web/20070101214755/http://www.displeasedrecord,"[3725, 4233]",['black metal'],41
360,mdd records,active,http://mdd-records.de/,"[3540530349, 1323, 3540418613, 3540497674, 3540541393, 3540281756, 3540326257, 3540527606, 129347, 4894, 3540507853, 3540492234, 23267, 1075, 3540520303, 34014, 3540385817, 12741, 3540346749, 3540502040, 3540539436, 3540458185, 3540316569, 3540273505, 3540538977, 3761, 65677, 7511, 3540426781, 3540304290, 34104, 3540299709, 3575, 3540473784, 3540433408, 3540460838, 10856, 49341, 60835, 11334, 39161, 110094, 3540433133, 3540407247, 3540454390, 3540504118, 2656, 3540527519, 3540418920, 3540526763, 3540395739, 5957, 5012, 123426, 487, 3540490242, 3540402910, 3540381485, 5164, 107568, 1579, 3540510948, 3540525027]",['metal'],5
362,nebelfee klangwerke,changed name,nan,"[11090, 78934, 15045, 32669, 3540405740, 53161, 3540352670]",['black metal'],5
364,sabbathid records,changed name,nan,"[51664, 3540289693, 39065, 112582, 3540310376, 12051]",['black metal'],26
365,small stone recordings,active,http://www.smallstone.com,"[126658, 61295, 126933, 29180, 3540531179, 104220, 3540330943, 3540357969, 3540358037, 17648, 3540428683, 43258, 1356, 3540431080, 668, 3540293901, 97133, 3540320567, 78368]","['stoner metal', 'doom metal', 'psychedelic doom metal']",1
366,sound riot records,closed,http://www.soundriotrecords.com,"[6012, 8836]","['black metal', 'death metal', 'power metal', 'doom metal']",18
367,black mass records,closed,nan,"[3540374246, 3540286458]","['doom metal', 'death metal', 'black metal']",3
368,grodhaisn productions,closed,nan,"[37538, 3540304099]","['brutal death metal', 'death metal with grindcore']",51
370,occultum productions,active,http://www.occultumproductions.tk/,"[73590, 42009, 41432, 57556]",['black metal'],29
372,retroactive records,active,https://boonesoverstock.com/collections/retroactive-records,"[16326, 86943, 7373, 578, 562, 3540443179, 61065, 3540283340, 83709, 16488, 35615, 33355]",[],1
374,toy's factory,active,http://www.toysfactory.co.jp/,[45622],"['electronic metal', 'heavy metal']",26
377,hellhound records,closed,nan,[100597],['doom metal'],5
379,nitroatmosfericum records,active,http://nitroatmosfericum.ru/,"[3540389045, 3540343205, 3540255336, 3540292056, 3540356295, 3540286972, 3540333370, 101121, 3540287834, 3540264745, 3540362358, 3540338323, 3540328812, 3540339792]","['black metal', 'death metal', 'thrash metal', 'doom metal', 'pagan metal', 'power metal with dark ambient influences', 'drone metal', 'gothic metal with darkwave influences', 'death metal with noise elements', 'experimental metal']",14
384,beneath the fog productions,closed,nan,"[3540298569, 3540289290, 85666, 3540290515, 3540294492, 82041, 3540257687]",['black metal'],1
385,chaos records,active,https://www.chaos-records.com/,"[2555, 3540467365, 3540427145, 3540514548, 4379, 3540383566, 3540442260, 3540344036, 3280, 3540377154, 4735, 3540312408, 3540497214, 3540385524, 3540420316, 3540489394, 3540550735, 3540544092, 3540375560, 105134, 3540376258, 3540438003, 3540497663, 3540448313, 3540521775, 3540465104, 3540349612, 3540390270, 3540456121, 3540523027, 3540413472, 3540440670, 3540426264, 68459, 3540280261]",['death metal'],20
387,cocainacopia,changed name,nan,[3540322160],['black metal'],1
389,karthago records,active,http://www.karthago-records.com/,"[19574, 35630, 3540304548, 98680]",['heavy metal'],5
390,nice to eat you records,closed,http://ntey.wz.cz,"[102495, 3540351236, 3540288296, 104961, 3540371990, 3540341273, 121196, 119631, 18980, 3540342918, 63028, 86924, 3540329955, 3540341924, 112936, 3540285486, 3540402146, 45587]","['death metal', 'death metal with grindcore']",51
391,progress records,closed,http://www.progressrec.com/,[3540284243],[],15
393,rivel records,active,nan,"[76962, 84420, 102729, 95565, 21077, 10161, 47943, 64738, 27263, 6234]",[],15
394,toaj records,closed,nan,"[128092, 84741, 3540535182, 14562, 92009, 52487, 92003, 41205, 83438, 31444]",[],20
396,badmoodman music,active,http://solitude-prod.com/releases/badmoodman-music/,"[3540347365, 3540265491, 3540330097, 3540354233, 55625, 2176, 3540255081, 3540346927, 3540288591, 3540342432, 38784, 3540445607, 3540368254, 3540437607, 13740, 3540354889, 3540350506, 3540361795, 11276, 3540283710, 3540338714, 114940, 56951, 102069, 3540450199, 3540277648]","['death metal', 'doom metal', 'gothic metal', 'thrash metal', 'black metal']",14
397,bellaphon records,active,http://www.bellaphon.de/,"[32185, 128577, 33861, 13147]",[],5
398,edel music ag,active,http://www.edel.com/en/home/,[3540277117],[],5
399,hammer of damnation,active,nan,"[3540333907, 23848, 19856, 24906, 20062, 9623, 3540357939, 23751, 3540343069, 3540295285, 31351, 3540451273, 3540465162, 3540386225, 3540337649, 64551, 3540298187, 3540344330, 11916, 3540344329, 3540422181, 3540425838, 3540431221, 3540359341, 3540440455, 3540469362, 3540394635, 12081, 5195, 3540495992, 20490, 3540534037, 6367, 3540427246, 3540493457, 3540415448, 3540472253, 3540519221, 22392, 3540453641, 3540274793]",['black metal'],23
401,rotten records,active,http://www.rottenrecords.com/,"[19, 69271, 3540524295, 99180, 60796, 20989]",[],1
402,trollzorn records,active,http://www.trollzorn.de/,"[3540416672, 2993, 3540340767, 3540505554, 4039, 3540358029, 3540524372, 3540258679, 78228, 35366, 54690, 51667, 107099, 15600, 3540263254, 3218, 11607, 6928, 3540276630, 3540496022, 110235, 3540372209, 27714, 67518, 3540259644, 94780, 3540346858, 3540394793, 3540516279]","['folk metal', 'viking metal', 'black metal', 'pagan metal']",5
403,abyss records,closed,nan,"[3540317699, 3540302974, 3540264917, 3540285871, 3540344937, 3540351829, 3540347236, 4164, 3540275581, 19699, 39918, 3540333501]","['black metal', 'death metal', 'thrash metal', 'doom metal']",1
406,cudgel,active,http://www.cudgel.de/,"[3113, 3504]","['death metal', 'death metal with grindcore']",5
407,g-series,active,http://www.gseriesbd.net/,"[3540321819, 19414, 29120, 3540275535, 3540483770, 75139, 3540261853, 3540474424, 94837, 66248, 3540256736, 14793]","['rock with doom metal', 'neoclassical metal']",80
408,going postal records,closed,nan,"[3540291790, 3540290381, 3540275946, 3540290382]","['black metal', 'death metal', 'doom metal', 'death metal with grindcore']",1
409,goregiastic records,closed,nan,"[85972, 7388, 4417, 2284, 992]","['brutal death metal', 'goregrind with doom metal elements']",1
410,grindhead records,active,http://www.grindheadrecords.com/,"[70401, 3540488714, 3540429363, 3540483988, 3540468312, 3540520755, 78432, 3540353523, 3540330993, 3540490286, 39626, 3540361070, 3540444963, 3540366162, 3540479225, 65552, 127293, 79021, 3540257930, 3540276986]","['death metal', 'death metal with grindcore']",7
411,hecatombe records,active,https://www.facebook.com/hecatombe-records-1835915873382738/?ref=page_,"[3540431385, 3540416323, 3540463840, 3540458845, 3540336702, 3540328502, 3540321415, 76136, 3540488281, 3540387268, 3540536268, 3540452382, 3540436413, 21099, 3540296806, 3540414810, 3540521161, 48635, 16654, 23342, 13027]","['death metal with grindcore', 'extreme metal', 'powerviolence', 'black metal with crust']",4
412,lucretia records international,closed,nan,"[1166, 44802]","['heavy metal', 'power metal', 'speed metal', 'symphonic metal', 'progressive metal']",12
414,noisehead records,closed,http://www.noiseheadrecords.com,"[3540274684, 3540262067, 3540318315, 64241, 57497, 63385, 99553, 3540304439, 46292, 3540279935, 3540324488, 49576, 3540355011, 3540343215, 35362, 25945, 71809, 48689, 105090, 79823, 101520, 3540322386]","['death metal', 'melodic death metal', 'thrash metal']",30
415,nordsturm productions,on hold,nan,"[11308, 104780, 60670, 68756, 65493, 44132, 68755]","['black metal', 'power metal with dark ambient influences']",5
416,old cemetery records,active,nan,"[63317, 37297, 39378, 22382]","['black metal', 'death metal', 'thrash metal']",1
418,redrum 666,closed,http://redrum666.net/,"[4688, 99924, 3540315998]",['death metal'],13
419,rock express records,closed,https://web.archive.org/web/20011202150151/http://www.rockexpress.org/,"[96688, 69599, 10123, 3939, 9945, 45437, 12382]","['death metal', 'thrash metal', 'black metal', 'melodic death metal', 'heavy metal']",52
420,"sounds marketing system, inc.",closed,nan,[75335],[],26
421,stay heavy records,active,http://www.stayheavyrecords.com/,"[32639, 12192, 27568, 3540256737]","['death metal', 'thrash metal', 'progessive', 'gothic metal', 'groove metal']",35
422,supreme chaos records,active,https://supremechaos.com/,"[120170, 3540303168, 3540326670, 3540363781, 3540527667, 39048, 36211, 3540417304, 3540509451, 119472, 3540260176, 4980, 3540478076, 3540507991, 3540392489, 92482, 3540422548, 3540447603, 17011, 3540500180, 3540372319, 3540422120]","['black metal', 'death metal', 'thrash metal']",5
424,thorn laceration records,closed,nan,[3540326201],['black metal'],3
425,blacksmith productions,active,http://www.blacksmithprods.com/,"[48146, 117322, 12065, 37728]",['death metal'],14
426,bleichmond tonschmiede,closed,nan,"[3540309948, 3540317815, 3540302763, 3540323927, 3540307490, 3540305389]",['black metal'],5
428,einheit produktionen,active,http://einheit-produktionen.de,"[3540263255, 3540348556, 3191, 3336, 3540325079, 26688, 3540428203, 3540426008, 80795, 6613, 3540369599, 3540373903, 6190, 107007, 6932, 8976, 3540306097, 39267, 6836, 3540293620, 35192, 13615]","['folk metal', 'black metal']",5
429,iron glory records,closed,nan,"[823, 576]","['power metal', 'speed metal', 'thrash metal']",5
430,mazzar records,closed,nan,"[7369, 128341, 112591, 7510, 14134]","['rock with doom metal', 'metal', 'alternative metal', 'metalcore']",14
431,mort productions,active,http://mort-prod.com/,"[3540497765, 47914, 93333, 3540427021, 37821, 3540343267, 113255, 13910, 3540505230, 3540440260, 3540492400, 3540495631, 3540490179, 3540488829, 3540494405, 3540293617, 40918, 3540442539, 113259, 22358, 3540255119, 43934, 3540287899, 3540352261, 3540445651, 91604, 11924, 107743, 41050, 4235, 3540326966]",['extreme metal'],65
432,mystic empire,closed,nan,[75255],[],14
433,odium records,active,http://www.odiumrex.com/,"[3996, 11838, 24715, 3540432612, 4200, 4806, 3540522562, 3540319993, 67636, 3540376808, 3540376845, 3540475286, 37454, 8901, 3540521848]",['black metal'],13
434,punishment 18 records,active,http://www.punishment18records.com/,"[86880, 9444, 102153, 3540485283, 5830, 3540274583, 3540331410, 3540272866, 3540329463, 3540425206, 3540480559, 7921, 51483, 3540345662, 17078, 3540348824, 127998, 3540285979, 77986, 3540435086, 14546, 3540384453, 1721, 3540532067, 3540326823, 57504, 31186, 3540438932, 3540281252, 21396, 77573, 3540413937, 3540309112, 3540364488, 61038, 409, 66761, 3540370395, 10228, 3540445669, 4009, 53052, 3540464712, 10920, 36853, 3540300188, 3540367244, 3540467592, 11990, 28357, 3540319545, 3540361589, 1754, 55170, 3540355920, 3540348448, 26117, 3540395859, 3540373123, 3540460839, 3540340535, 44653, 3540386947, 118605, 7472, 3540314965, 62267, 3540491949, 3540508642, 3540502814, 3540493915, 3540408649, 5779, 3540543104, 3540258632, 3962, 3540473273, 3540445165, 20987, 726, 43551, 8809]","['heavy metal', 'thrash metal', 'death metal']",12
436,skull productions,closed,nan,"[117542, 3540342053, 3540358471]",['black metal'],18
437,teichiku records,active,http://www.teichiku.co.jp/,[58004],['enka'],26
439,toxic records,active,http://www.toxicrecords.net/,"[8826, 56077, 3540405876, 3540491364, 3540350051, 3540321749, 3540433079, 33730, 5860, 27038, 31795, 3540323139]",[],15
440,asgard musik,active,http://asgardmusik.net,"[36048, 3540401733, 58778, 22429, 11277, 23892, 39382]",['black metal'],7
441,ashen productions,closed,http://www.ashenproductions.net/,"[13836, 14758, 92890]",['black metal'],30
442,aura mystique productions,closed,http://celtet.free.fr/,"[12395, 17849, 23970, 14430, 29743, 1041, 27296]",['black metal'],29
443,battlefield records,closed,nan,"[14615, 27667, 10723]",[],4
445,crucial blast,active,http://www.crucialblast.net/,"[3540430577, 3540340655, 3540262908, 3540380204, 43624, 42743, 84363, 3540332698, 86805, 3540292407, 96150, 129375]","['avant-garde metal', 'ambient doom metal', 'death metal with noise elements', 'drone metal']",1
446,demolition records,closed,nan,[27085],"['heavy metal', 'rock with doom metal']",3
447,escapi music,closed,nan,"[49395, 79035, 52428, 9963, 56953]",[],15
448,god is myth records,closed,http://godismythrecords.wordpress.com/,"[30621, 9216]","['black metal', 'ambient doom metal', 'neofolk black metal']",1
449,last house on the right,closed,http://myspace.com/lasthouseontheright,"[114637, 67097, 116025, 3540275721]","['death metal with grindcore', 'goregrind with doom metal elements', 'powerviolence']",1
450,magic circle music,active,nan,[83],"['heavy metal', 'power metal']",1
451,musea records,active,http://www.musearecords.com,"[68125, 3540268950, 7782, 3540272928, 3156, 36085, 127273, 3540276998, 3540348917]",['progressive metal'],29
452,open grave records,closed,nan,"[23470, 41242]","['metal', 'rock with doom metal']",1
453,psychic scream entertainment,closed,nan,"[10489, 12295, 40643, 25910]","['black metal', 'death metal', 'thrash metal']",38
454,raging bloodlust records,closed,nan,"[11909, 12125, 17890]",['black metal'],5
456,siege of amida records,closed,http://www.siegeofamida.net,"[3540337732, 25481, 3540319588, 114284]","['death metal', 'heavy metal with deathcore influences']",3
457,system shock,closed,http://www.impact-records.de/,[3871],['death metal'],5
458,witches brew,active,https://www.witchesbrew.eu/,"[73610, 50468, 3540479962, 3540516590, 3540515859, 99200, 3540504763, 3540424627, 3540496661, 3540257991, 3540384603, 3540529705, 3540474238, 3540409921, 1651, 3540422632, 3540389998, 3540343615, 3540470006, 3540414163, 3540396658, 3540316801, 7895, 3540468239, 3540374016, 3540473317, 3540356878, 3540498013, 3540489418, 20974, 3540479929, 9211, 3540390363, 3540317214, 3540403755, 3540296241, 3540534158, 3540381248, 3540387460, 3540387430, 3540516268, 3540538080, 3540377256, 3540422232, 3540506667, 3540480110]","['thrash metal', 'death metal', 'speed metal', 'heavy metal', 'doom metal', 'black metal']",5
459,beyond productions,unknown,nan,"[21717, 42123]","['black metal', 'death metal', 'doom metal', 'gothic metal']",12
460,hell war productions,changed name,nan,"[13565, 22192, 10669]",['black metal'],18
462,kult of nihilow,active,http://www.cfprod.com/kon,"[3540284497, 6191, 30131, 40876]","['sludge metal', 'drone metal']",35
463,mistress dance records,unknown,nan,[96328],['black metal'],18
464,nihilistic holocaust,active,http://nihilistic-webzine-distro.fr,"[3540438098, 84292, 3540293314]",['death metal'],29
465,nuclear winter records,active,http://www.nuclearwinterrecords.com/,"[3540449590, 3540539302, 3540393264, 3540426876, 26115, 3540406097, 3540416432, 3540454072, 3540483091, 3540325243, 3540433934, 3540419848, 3540510157]","['black metal', 'death metal']",19
466,nykta records,active,http://www.nykta.gr,"[3540438626, 17204, 3540289711, 3540453918, 17977, 17618, 3540355582]",['black metal'],19
467,oaken shield,closed,nan,[7034],['black metal'],29
468,pathologically explicit recordings,active,https://www.pathologicallyexplicitrecords.com,"[3540415039, 3540463133, 82928, 3540456540, 3540410738, 3540344887, 3540381281, 3540451097, 3540463903, 3540361390, 2215, 3540528660, 117319, 53519, 3540456641, 4611, 3540375408, 3540476650, 3540386474, 3540347506, 3540536126, 3540286699, 3540350103, 39403, 3540497042, 3540458583, 3540459359, 3540426494, 3540412789, 3540339299, 3540543553, 3540532722, 3540395029, 3540411577, 3540348167, 96464, 9338, 3540401951, 3540329562, 3540455761, 3540325559, 3540426785, 3540462002, 3540420610, 3540521980, 3540503802, 3540466169, 3540393135, 3540288499, 4429, 114930, 3540548700, 3540401346, 3540449632, 69416, 3540437926, 3540463444, 3540400080, 3540431286, 3540436417, 3540507259, 3540470114, 3540504362, 3540460695, 107978, 3540351883, 19013, 3540446921, 3540497036, 17328, 3540475391, 3540499104, 3540446913, 3540282768, 15479, 3540381167, 3540482307, 3540450939]","['brutal death metal', 'death metal with grindcore', 'goregrind with doom metal elements']",4
469,semaphore,closed,nan,[2602],"['heavy metal', 'thrash metal']",41
470,winter solace productions,active,https://www.wintersolaceproductions.com,"[3540310446, 3540524437, 3540422593, 3540506754, 3540367319, 3540450337, 3540410345, 31624, 30370, 3540539922, 3540365382, 3540439652, 3540328131, 3540514526, 3540292965, 3540540924, 3540338131, 3540472148, 3540460701, 3540372767, 3540479171, 3540526102, 3540472125, 3540323838, 3540521770, 3540354567]","['pagan black metal', 'death metal with noise elements']",1
471,witching hour productions,active,http://witchinghour.pl,"[4795, 3540275034, 3540255813, 3540487146, 83877, 101602, 10842, 6397, 3540307307, 3540368581, 3540455548, 4304, 3540348621, 3540337768, 16822]","['black metal', 'death metal']",13
474,black blood records,active,http://www.shop-016.de/shop_bbrecords.html,"[3540461825, 3540395093, 3540326488, 3540455914, 3540422384, 3540398876, 3540482871, 3540482870, 17340, 3540482869, 3540355660, 94628, 3540499312]",['black metal'],5
475,black dominion productions,on hold,http://blackdominionprod.prv.pl/,"[3540303096, 3540339294, 3540324615]",['black metal'],13
479,duplicate records,active,https://www.duplicaterecords.no/,"[3540441800, 3540304741, 3540451892, 15969, 7675, 3540414903, 3540369022, 3540389914, 3540356206, 3540465422, 3540457543, 3540470355, 3276, 3540513497, 8112, 3540283628, 3540342475, 3540524807, 3540450391, 3540447761, 3540428293, 3540339740, 84029, 3540473805, 3540419886, 109595, 36575, 106249]","['thrash metal', 'death metal', 'doom metal', 'black metal']",10
480,ewiges eis records,active,http://www.platten-firma.de/,"[37779, 3540389789, 3540391800, 3540390437, 3540440542, 3540490935, 12071, 3540379684, 3540310116, 3540282263, 3540490934, 3540436172, 3540321117, 3540534403, 3540275639, 3540273496, 21865, 3540368295, 81549, 41641, 3540374120, 22919]",['black metal'],5
482,grindethic records,active,http://www.grindethic.co.uk,"[118732, 14748, 24447, 26136, 3540309496]",['brutal death metal'],3
483,infernal kommando records,active,nan,"[45614, 3540350172, 3540275703, 93691, 3540334234, 14287, 58527, 73401]",['black metal'],29
